period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,1.484363,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,9.20925,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,10.693613,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,51.734102,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,0.323862,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,52.057964,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,NJ,New Jersey,1.600639,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,0.11032,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,15.615804,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,17.326764,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,5.836605,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,3.380739,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,9.217344,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NJ,New Jersey,105.068884,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,NJ,New Jersey,1.600639,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,NJ,New Jersey,61.314106,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,NJ,New Jersey,42.15414,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,2.090421,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,13.161415,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,15.251836,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,1.559593,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,8.561579,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,10.121171,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,48.10468,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,0.496031,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,48.600711,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,CO,Coal,NJ,New Jersey,1.317735,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,0.03188,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,16.034111,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,17.383727,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,6.045068,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,3.429471,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,9.47454,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NJ,New Jersey,100.831985,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,CO,Coal,NJ,New Jersey,1.317735,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,NJ,New Jersey,57.831642,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,NJ,New Jersey,41.682608,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,1.716314,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,12.304697,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,14.021011,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,1.386731,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.156286,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,NG,Natural Gas,NV,Nevada,2.250474,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.40676,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.58183,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.771268,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.353098,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,PE,Petroleum,NV,Nevada,18.835614,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NV,Nevada,0.270899,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,TO,All Fuels,NV,Nevada,19.106513,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,CO,Coal,NV,Nevada,2.055495,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.008003,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NV,Nevada,10.801153,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NV,Nevada,12.864652,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,NV,Nevada,0.5544,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,NV,Nevada,1.906582,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.014961,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,NV,Nevada,3.475944,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NV,Nevada,40.206966,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,NV,Nevada,2.609896,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,NV,Nevada,21.488314,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,NV,Nevada,16.108756,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.133674,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,NV,Nevada,2.29386,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.427535,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.606748,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.796824,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.403572,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,NV,Nevada,18.840563,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NV,Nevada,0.283915,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,NV,Nevada,19.124478,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,NV,Nevada,2.692827,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.009119,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NV,Nevada,10.968719,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NV,Nevada,13.670666,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,NV,Nevada,0.654851,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,NV,Nevada,2.043898,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.05807,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,NV,Nevada,3.75682,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NV,Nevada,41.38307,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,NV,Nevada,3.347679,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,NV,Nevada,21.634003,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,NV,Nevada,16.401388,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.146158,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,NV,Nevada,2.640685,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.786843,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.593492,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.938728,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.532221,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,PE,Petroleum,NV,Nevada,18.813346,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NV,Nevada,0.307143,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,TO,All Fuels,NV,Nevada,19.120489,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,CO,Coal,NV,Nevada,2.916422,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.010528,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NV,Nevada,10.670201,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NV,Nevada,13.597151,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,CO,Coal,NV,Nevada,0.63835,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,PE,Petroleum,NV,Nevada,1.97639,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.091149,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,TO,All Fuels,NV,Nevada,3.705889,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NV,Nevada,41.742593,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,CO,Coal,NV,Nevada,3.554772,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,NV,Nevada,21.539915,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,NV,Nevada,16.647906,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.166505,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,NG,Natural Gas,NV,Nevada,2.524601,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.691106,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.559352,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.417723,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,DE,Delaware,1.585155,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,DE,Delaware,3.694457,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,DE,Delaware,13.766985,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,DE,Delaware,0.459391,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,DE,Delaware,7.921808,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,DE,Delaware,5.385786,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,DE,Delaware,0.0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,DE,Delaware,0.368861,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,DE,Delaware,0.666931,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,DE,Delaware,1.035792,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,DE,Delaware,0.0,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,DE,Delaware,0.247358,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,DE,Delaware,0.861163,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,DE,Delaware,1.108521,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,DE,Delaware,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,DE,Delaware,5.592567,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,DE,Delaware,0.040635,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,DE,Delaware,5.633202,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,DE,Delaware,0.41097,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DE,Delaware,0.147669,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DE,Delaware,1.992114,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DE,Delaware,2.550753,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,DE,Delaware,0.0,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,DE,Delaware,2.033335,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,DE,Delaware,1.627707,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,DE,Delaware,3.661042,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,CO,Colorado,26.846671,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.012085,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CO,Colorado,7.329358,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CO,Colorado,34.188113,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,CO,Colorado,0.366824,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,CO,Colorado,3.902254,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,CO,Colorado,8.951578,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,CO,Colorado,13.220657,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,CO,Colorado,90.061689,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,CO,Colorado,27.213495,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,CO,Colorado,35.541396,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,CO,Colorado,27.306798,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,CO,Colorado,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.845122,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,CO,Colorado,8.148987,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,TO,All Fuels,CO,Colorado,8.994109,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,CO,Coal,CO,Colorado,0.0,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,PE,Petroleum,CO,Colorado,1.212755,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,NG,Natural Gas,CO,Colorado,3.526769,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,TO,All Fuels,CO,Colorado,4.739524,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,CO,Coal,CO,Colorado,0.0,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,PE,Petroleum,CO,Colorado,30.432017,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,NG,Natural Gas,CO,Colorado,0.725766,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,TO,All Fuels,CO,Colorado,31.157784,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,CO,Coal,CO,Colorado,25.728928,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.008526,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CO,Colorado,7.730521,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CO,Colorado,33.467976,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,CO,Coal,CO,Colorado,0.409316,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,PE,Petroleum,CO,Colorado,3.87986,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,NG,Natural Gas,CO,Colorado,9.078778,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,TO,All Fuels,CO,Colorado,13.367954,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,CO,Colorado,91.727347,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,CO,Coal,CO,Colorado,26.138245,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,CO,Colorado,36.378281,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,CO,Colorado,29.210821,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,CO,Coal,CO,Colorado,0.0,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.77094,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,NG,Natural Gas,CO,Colorado,7.725918,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,TO,All Fuels,CO,Colorado,8.496858,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,CO,Coal,CO,Colorado,0.003075,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,PE,Petroleum,CO,Colorado,1.081065,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,NG,Natural Gas,CO,Colorado,3.240103,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,TO,All Fuels,CO,Colorado,4.324243,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,CO,Coal,CO,Colorado,0.0,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,PE,Petroleum,CO,Colorado,24.936682,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,NG,Natural Gas,CO,Colorado,0.628888,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,TO,All Fuels,CO,Colorado,25.56557,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,CO,Coal,CO,Colorado,20.420024,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.008378,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CO,Colorado,8.148616,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CO,Colorado,28.577018,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,CO,Coal,CO,Colorado,0.367719,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,PE,Petroleum,CO,Colorado,3.228628,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,NG,Natural Gas,CO,Colorado,9.333531,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,TO,All Fuels,CO,Colorado,12.929878,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,CO,Colorado,79.893568,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,CO,Coal,CO,Colorado,20.790818,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,CO,Colorado,30.025693,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,CO,Colorado,29.077057,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,TO,All Fuels,NV,Nevada,1.977075,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,CO,Coal,NV,Nevada,0.0,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,PE,Petroleum,NV,Nevada,15.228771,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,NG,Natural Gas,NV,Nevada,0.277301,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,TO,All Fuels,NV,Nevada,15.506072,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,CO,Coal,NV,Nevada,2.095425,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.00556,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NV,Nevada,11.163745,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NV,Nevada,13.264731,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,CO,Coal,NV,Nevada,0.565183,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,PE,Petroleum,NV,Nevada,1.188382,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,1.012682,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.766247,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,NV,Nevada,36.205231,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,7.60777,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,8.994501,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,CO,Coal,AL,Alabama,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,PE,Petroleum,AL,Alabama,0.305768,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,NG,Natural Gas,AL,Alabama,1.432644,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,TO,All Fuels,AL,Alabama,1.738412,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,CO,Coal,AL,Alabama,0.0,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,PE,Petroleum,AL,Alabama,0.862858,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,NG,Natural Gas,AL,Alabama,1.246454,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,TO,All Fuels,AL,Alabama,2.109312,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,CO,Coal,AL,Alabama,0.0,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,PE,Petroleum,AL,Alabama,32.517753,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,NG,Natural Gas,AL,Alabama,1.159311,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,CO,Coal,AZ,Arizona,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,PE,Petroleum,AZ,Arizona,0.247902,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,1.816506,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,TO,All Fuels,AZ,Arizona,2.064408,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,CO,Coal,AZ,Arizona,0.0,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,PE,Petroleum,AZ,Arizona,1.173112,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,1.727459,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,TO,All Fuels,AZ,Arizona,2.90057,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,CO,Coal,AZ,Arizona,0.0,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,PE,Petroleum,AZ,Arizona,36.076247,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,0.786507,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,TO,All Fuels,AZ,Arizona,36.862754,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,CO,Coal,AZ,Arizona,31.483072,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AZ,Arizona,0.045574,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,12.309141,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AZ,Arizona,43.837787,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,AZ,Arizona,0.504808,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,AZ,Arizona,3.285584,million metric tons of CO2
